0.000000e+00 0.000000e+00 1
0.000000e+00 5.000000e-01 1
0.000000e+00 1.000000e+00 1
5.000000e-01 0.000000e+00 1
5.000000e-01 5.000000e-01 0
5.000000e-01 1.000000e+00 1
1.000000e+00 0.000000e+00 1
1.000000e+00 5.000000e-01 1
1.000000e+00 1.000000e+00 1
2.500000e-01 2.500000e-01 0
2.500000e-01 0.000000e+00 1
0.000000e+00 2.500000e-01 1
2.500000e-01 5.000000e-01 0
2.500000e-01 7.500000e-01 0
0.000000e+00 7.500000e-01 1
2.500000e-01 1.000000e+00 1
5.000000e-01 2.500000e-01 0
7.500000e-01 2.500000e-01 0
7.500000e-01 0.000000e+00 1
5.000000e-01 7.500000e-01 0
7.500000e-01 5.000000e-01 0
7.500000e-01 7.500000e-01 0
7.500000e-01 1.000000e+00 1
1.000000e+00 2.500000e-01 1
1.000000e+00 7.500000e-01 1
1.250000e-01 1.250000e-01 0
1.250000e-01 0.000000e+00 1
0.000000e+00 1.250000e-01 1
1.250000e-01 5.000000e-01 0
0.000000e+00 3.750000e-01 1
1.250000e-01 6.250000e-01 0
0.000000e+00 6.250000e-01 1
1.250000e-01 1.000000e+00 1
0.000000e+00 8.750000e-01 1
3.750000e-01 0.000000e+00 1
5.000000e-01 1.250000e-01 0
6.250000e-01 1.250000e-01 0
6.250000e-01 0.000000e+00 1
5.000000e-01 3.750000e-01 0
3.750000e-01 3.750000e-01 0
3.750000e-01 5.000000e-01 0
5.000000e-01 6.250000e-01 0
6.250000e-01 5.000000e-01 0
6.250000e-01 6.250000e-01 0
5.000000e-01 8.750000e-01 0
3.750000e-01 8.750000e-01 0
3.750000e-01 1.000000e+00 1
6.250000e-01 1.000000e+00 1
8.750000e-01 0.000000e+00 1
1.000000e+00 1.250000e-01 1
1.000000e+00 3.750000e-01 1
8.750000e-01 3.750000e-01 0
8.750000e-01 5.000000e-01 0
1.000000e+00 6.250000e-01 1
1.000000e+00 8.750000e-01 1
8.750000e-01 8.750000e-01 0
8.750000e-01 1.000000e+00 1
3.750000e-01 2.500000e-01 0
2.500000e-01 1.250000e-01 0
1.250000e-01 2.500000e-01 0
2.500000e-01 3.750000e-01 0
3.750000e-01 1.250000e-01 0
1.250000e-01 3.750000e-01 0
3.750000e-01 6.250000e-01 0
2.500000e-01 6.250000e-01 0
3.750000e-01 7.500000e-01 0
1.250000e-01 7.500000e-01 0
2.500000e-01 8.750000e-01 0
1.250000e-01 8.750000e-01 0
6.250000e-01 3.750000e-01 0
6.250000e-01 2.500000e-01 0
8.750000e-01 2.500000e-01 0
7.500000e-01 1.250000e-01 0
7.500000e-01 3.750000e-01 0
8.750000e-01 1.250000e-01 0
6.250000e-01 8.750000e-01 0
6.250000e-01 7.500000e-01 0
8.750000e-01 6.250000e-01 0
7.500000e-01 6.250000e-01 0
8.750000e-01 7.500000e-01 0
7.500000e-01 8.750000e-01 0
6.250000e-02 6.250000e-02 0
6.250000e-02 0.000000e+00 1
0.000000e+00 6.250000e-02 1
6.250000e-02 5.000000e-01 0
0.000000e+00 4.375000e-01 1
6.250000e-02 5.625000e-01 0
0.000000e+00 5.625000e-01 1
6.250000e-02 1.000000e+00 1
0.000000e+00 9.375000e-01 1
4.375000e-01 0.000000e+00 1
5.000000e-01 6.250000e-02 0
5.625000e-01 6.250000e-02 0
5.625000e-01 0.000000e+00 1
5.000000e-01 4.375000e-01 0
4.375000e-01 4.375000e-01 0
4.375000e-01 5.000000e-01 0
5.000000e-01 5.625000e-01 0
5.625000e-01 5.000000e-01 0
5.625000e-01 5.625000e-01 0
5.000000e-01 9.375000e-01 0
4.375000e-01 9.375000e-01 0
4.375000e-01 1.000000e+00 1
5.625000e-01 1.000000e+00 1
9.375000e-01 0.000000e+00 1
1.000000e+00 6.250000e-02 1
1.000000e+00 4.375000e-01 1
9.375000e-01 4.375000e-01 0
9.375000e-01 5.000000e-01 0
1.000000e+00 5.625000e-01 1
1.000000e+00 9.375000e-01 1
9.375000e-01 9.375000e-01 0
9.375000e-01 1.000000e+00 1
3.125000e-01 3.125000e-01 0
3.125000e-01 2.500000e-01 0
2.500000e-01 1.875000e-01 0
1.875000e-01 1.875000e-01 0
1.875000e-01 2.500000e-01 0
2.500000e-01 3.125000e-01 0
3.125000e-01 6.250000e-02 0
3.125000e-01 0.000000e+00 1
1.875000e-01 0.000000e+00 1
2.500000e-01 6.250000e-02 0
0.000000e+00 3.125000e-01 1
6.250000e-02 3.125000e-01 0
6.250000e-02 2.500000e-01 0
0.000000e+00 1.875000e-01 1
1.875000e-01 4.375000e-01 0
1.875000e-01 5.000000e-01 0
3.125000e-01 5.000000e-01 0
2.500000e-01 4.375000e-01 0
3.125000e-01 5.625000e-01 0
2.500000e-01 5.625000e-01 0
3.125000e-01 8.125000e-01 0
3.125000e-01 7.500000e-01 0
2.500000e-01 6.875000e-01 0
1.875000e-01 6.875000e-01 0
1.875000e-01 7.500000e-01 0
2.500000e-01 8.125000e-01 0
0.000000e+00 8.125000e-01 1
6.250000e-02 8.125000e-01 0
6.250000e-02 7.500000e-01 0
0.000000e+00 6.875000e-01 1
1.875000e-01 9.375000e-01 0
1.875000e-01 1.000000e+00 1
3.125000e-01 1.000000e+00 1
2.500000e-01 9.375000e-01 0
5.000000e-01 1.875000e-01 0
4.375000e-01 1.875000e-01 0
4.375000e-01 2.500000e-01 0
5.000000e-01 3.125000e-01 0
5.625000e-01 3.125000e-01 0
5.625000e-01 2.500000e-01 0
8.125000e-01 3.125000e-01 0
8.125000e-01 2.500000e-01 0
7.500000e-01 1.875000e-01 0
6.875000e-01 1.875000e-01 0
6.875000e-01 2.500000e-01 0
7.500000e-01 3.125000e-01 0
8.125000e-01 6.250000e-02 0
8.125000e-01 0.000000e+00 1
6.875000e-01 0.000000e+00 1
7.500000e-01 6.250000e-02 0
5.000000e-01 6.875000e-01 0
4.375000e-01 6.875000e-01 0
4.375000e-01 7.500000e-01 0
5.000000e-01 8.125000e-01 0
5.625000e-01 8.125000e-01 0
5.625000e-01 7.500000e-01 0
6.875000e-01 4.375000e-01 0
6.875000e-01 5.000000e-01 0
8.125000e-01 5.000000e-01 0
7.500000e-01 4.375000e-01 0
8.125000e-01 5.625000e-01 0
7.500000e-01 5.625000e-01 0
8.125000e-01 8.125000e-01 0
8.125000e-01 7.500000e-01 0
7.500000e-01 6.875000e-01 0
6.875000e-01 6.875000e-01 0
6.875000e-01 7.500000e-01 0
7.500000e-01 8.125000e-01 0
6.875000e-01 9.375000e-01 0
